first day arrive pleasant check wife enjoy happy hours club lounge indonesian vegetarian options specify curious prepare well chef riva give us indian rasam curry white rice potato dish sandwich,0.0,0.631,0.369,0.9274
favourite place getaway great food ambience scenery mt merapi plenty swim poolsstaff warm friendly restaurant great job food terrific breakfast buffet huge selection,0.0,0.476,0.524,0.9565
hotel environment great breakfast buffet selection not bad cleanliness restaurant need improve hotel restaurant staff need pro active fulfill hotel guests need,0.0,0.524,0.476,0.9377
finish night stay could not happier service club lounge experience hotel bite center town may may not issue depend jogja grab uber cheap plentiful although traffic bear ground parklike expect since hotel really golf resort nice k jog track ground pool complex neat kid several pool wind way around standalone fitness room tiny require walk past pool room furnish date everything good condition space adequate place really shin service food club lounge experience service really top notch nearly span span hellip,0.031,0.804,0.166,0.8829
stay hyatt regency presidential suite nights last week december hotel arrange airport transfer inr driver wait us upon exist baggage claim check breeze suite top floor view mt merapati pool golf course room two full bathrooms live room kitchen massive wrap around balcony patio table sun lounge chair dvd cd player nose surround sound although dvd not connect directly tv hdmi cable solve suite include access lounge ample drink alcoholic non well hors oeuvres essentially like dinner desk lobby arrange span span hellip,0.0,0.893,0.107,0.743
little tough review experience place mix bag check horrendous take nearly two hours due inefficiency confusion reservation spite contact hotel advance first room assign standard room disgraceful towel one robe slippers non function internet bathroom straight depress extremely date like one would see old person home us do update since buy house shower tub combo ancient tile work raise stink eventually move club room book room better still old nice marble bathroom separate span span hellip,0.178,0.711,0.112,-0.7293
hyatt regency yogyakarta sprawl property even golf course inside room spacious property many activities age spa good complimentary jacuzzi sauna one also take complimentary bicycle interestingly hour menu hotel good vegetarian choice try roti canai green fry rice,0.0,0.698,0.302,0.9231
book room trip yogyakarta wife staff helpful friendly food taste fantistic room clean tidy first get keep way til end stay,0.0,0.674,0.326,0.8271
stay hotel one conference mesmerize tranquility garden come back months later whole family top aspect resort hotel tropical garden multiple pool lovely place relax sightsee nearby attractions conveniently locate half way airport yogja downtown great need faster access airport however one need note relatively far yogja walk min without traffic free shuttle bus stop pm hotel great age room need renovation good customer service although not personal restaurant adequate standard weekend gala dinner life music open buffet highly recommend span span hellip,0.063,0.669,0.268,0.9699
recently stay nights amaze time service fantastic everyone smile acknowledge staff friendly make two little boys feel special welcome enjoy pool slide smaller shallower pool younger kid end use ground entrance stun enjoy regency club benefit truly recommend room bed comfortable clean think lovely touch cute portacot youngest set would definitely stay return jogyakarta,0.0,0.439,0.561,0.993
hotel recommend vacation business purpose great room lot fine decorative arts large swim pool beautiful park golf park staff hotel helpful check fast good service recommend stay yogyakarta,0.0,0.506,0.494,0.9612
wife go yogjakarta honeymoon choose hyatt regency place stay moment arrive hotel felt welcome hotel staff room perfect hotel beautiful,0.0,0.616,0.384,0.891
stay many star hotels never experience extra level hospitality im love team ere attentive also best spa town food great th,0.0,0.59,0.41,0.926
spend week rather age still good condition resort yogyakarta love every bite stay room basic ground hotel blow away hotel golf course attach jog trail gym room rather small effective necessary machine food din heavenly staff polite helpful hotel club house live music karaoke days dance lovely music friends one nights love ambiance meet hotel gm gracious person attend christmas tree light ceremony hotel stay excite lot eat drink lovely choir hotel choice span span hellip,0.0,0.627,0.373,0.9903
stay lot art stuff like paint sculpture monument put place inside hotel keep change every day really make everyday look different really enjoy,0.0,0.778,0.222,0.7178
impressive check process facilities room quite old shower bed etc however nice environment around hotel take walk around golf course enjoy outside swim pool,0.0,0.693,0.307,0.8519
couple service staff quite outstanding overall ambience great suitable holiday retreat beautiful pool also add attractive feature anyone unwind laze around,0.0,0.432,0.568,0.9623
goof hotel however staff make excellent hotel return regularly future visit new friends look like family nothing could want even anniversary celebrate staff friends would impossible improve hotel without staff build good build everything work build,0.072,0.553,0.375,0.9466
excellent hotel wonderful pool splendid natural environment sumptuous breakfast nice service room service excellent try homemade squash one kind definitely come back,0.0,0.347,0.653,0.9783
stay honeymoon march welcome drink flower first service upon arrival hyatt regency staff warm helpful room comfort classic design decorate flower bed bathub request honeymoon breakfast delicious wide selection view merapi mountain wow factor imagine enjoy omelette sip earl grey tea look merapi view breathtaking view definetely one best star hotel yogyakarta,0.0,0.589,0.411,0.9805
good service good food especially like probably best price quality find yogyakarta service good waiter smile want help easy change room good view,0.0,0.315,0.685,0.9782
room need general clean specialy around hear bord litte bite dirty small black animal like breakfast food combine service etc good garden nice jog,0.088,0.579,0.332,0.7906
staff hyatt best staff ever extremely welcome helpful enjoyable welcome us refreshments picture later frame give us anniversary room fill roses throughout towel swan decor note staff staff go beyond tell enough great everyone us amenities great food breakfast delicious highly recommend hotel,0.0,0.517,0.483,0.9858
pleasurable stay hyatt regency yogyakarta impress room use suite upgrade service receive e g able get help pack early breakfast trip borobudur get cab us early hours morning back future,0.0,0.735,0.265,0.8402
wonderful sprawl resort yogyakarta offer much good night sleep one best hotel region offer endless lush garden relax free shape pool excellent food spacious room ok room could get bite modernize get authentic feel indonesia architecture overall style would recommend choose club room come complimentary afternoon food drink function private check desk concierge hotel min drive airport min city center major malls enjoy location could disconnect outside world relax perfect chill explore amaze yogyakarta region detail review tons photos visit span span hellip,0.0,0.627,0.373,0.991
wonderful breakfast excellent many variety food combine traditional international food amp beverages hotel clean well maintain highly recommend hotel,0.0,0.483,0.517,0.9324
stay hyatt nights depart bali check departure service excellent every staff member helpful attentive unable help would ask someone else assist travel desk excellent quick efficient honest options available worth not try sell expensive thing push anything may not want daily breakfast great offer plenty variety everyone palate alcohol selection could better keep mind part world property beautiful well maintain well pool gym facilities location great minutes center town span span hellip,0.012,0.584,0.404,0.9898
day stay amaze service believe award great food options really considerate accommodate hotel travel desk completely take care local site see options property huge well take care minor remodel even notice,0.0,0.473,0.527,0.9768
build inspire borobudur temple room view face greenery park golf seclude yet not far city centre recommend hotel either business couple leisure even family leisure,0.0,0.788,0.212,0.7351
please put direction sign lift room cosy garden pool area beautiful many areas take picture breakfast area nice near pool good distance many candi jejamuran car,0.0,0.649,0.351,0.8979
hi stay hyatt yogya american would not say really hyatt standard nice comfortable really affordable option visit many temples attraction around room normal nice view overlook park huge walk closet bathroom ok except hot water take good min come restaurant nice huge selection breakfast feel bite busy probably guest eat time waiters staff extremely sweet helpful poolside nice slide activities kid overall nice hotel would recommend good option,0.0,0.552,0.448,0.9906
stay celebrate years anniversary fast check process staff welcome friendly nice room special set treatment thank staff hyatt regency yogyakarta especially many thank bapak ateng aditya director room help arrange prepare everything stay memorable,0.0,0.53,0.47,0.9686
stay regency club room two night check process quick easy room spacious neat inform hotel honeymoon trip hotel give roses petal bed bathtub nice treat wife really like breakfast great lot options buffet choose eat pool side view great since stay regency club every even hotel provide even cocktail varieties small bite free flow wine alcohol drink overall nice honeymoon,0.0,0.637,0.363,0.9818
positives staff accommodate pleasant deal food great mix western local cuisine many type sambal chefs happy talk great events hotel like night market ramayana ballet well put together spa affordable good shiatsu massage therapists accommodate need move appointments make beautiful pool surprise water slide ground hotel magical great landscape truly breathtaking extra room options available pillow menu request iron razor etc location great visit borobudur prambanan major temples constructive feedback would handy tell pack lunch would available collection site span span hellip,0.0,0.595,0.405,0.9928
hotel tranquil calm great place nothing pleasure kid love fast swim pool water slide unfortunately small one break still enjoy experience nevertheless,0.254,0.434,0.312,0.2579
excellent hotel lot care amp friendly staff many facilities amp beautiful scenery around breakfast buffet great enough one personally like hot water always amp water pressure strong bath time great truly go wrong stay hotel hotel give please experience amp give,0.079,0.43,0.492,0.9816
days attention warm attention excellent hotel offer many activities family beautiful landscape not think twice stay hotel,0.0,0.596,0.404,0.8591
always want come back hotel everytime visit yogyakarta staff kind helpful sincerely give best effort accommodate request restaurant garden jog track hotel surround view beautiful food delicious room nice well bathroom wish room floor cover larger carpet since quite cold morning walk barefoot inside room better thoroughly maintenance would require since quite old build,0.0,0.567,0.433,0.9847
hyatt one best hotel family visit compare star hotel around indonesia second visit still love everything even kid love stay,0.0,0.574,0.426,0.9274
family two nights good present experience overall check departure even though spend must time premise always sight see whenever back always nice service welcome atmosphere,0.0,0.717,0.283,0.8271
nice hotel clean room tasty food beverage scatter full choices breakfast menu big pool slide friendly staf recommend family trip spacious room kid love nasi goreng,0.0,0.577,0.423,0.9371
hyatt regency yogyakarta best place stay family come back stay hyatt yogyakarta place big really like feel green koi fish hope start renew president suite old,0.0,0.699,0.301,0.8718
wanna say thank hyatt service facility perfect visit jogja stay hotel completely wonderful felt choose right way back family feel atmosphere jogjakarta hotel perfect,0.0,0.59,0.41,0.9312
staff nice amp helpfull hotel room not modern overall nice suggest hotel separate floor smoke amp non smoke area not really healthy baby along hallway smoke free sign check rule really strict need flexible guests baby,0.056,0.696,0.248,0.8219
days spend amaze hotel excite people cheerful kind love food indonesian western sport facility e swim pool gym clean suitable us one never forget wife love nasi merah brown rice know hotel serve kind rare thing us thank hyatt back,0.0,0.474,0.526,0.9851
stay hotel around days quite surprise comfortable kid get think slide pool good job food nice staff definitely pleasant helpful place quite view nice balcony add advantage ask view volcano really look splendid leave phone taxi staff quick call company sort issue go back less mins recommend always,0.021,0.521,0.457,0.982
second time hotel great stay fantastic helpful staff say previous review downside hotel little tire assure possibility upgrade future big shout thank nur hotel manager wonderful stay,0.049,0.49,0.461,0.9503
stay nights today first day staff friendly hotel nice today hotel guests cannot sit outside event people outside book whole terrace frustrate vacation not sit inside like st home,0.142,0.692,0.166,0.224
husband go yogyakarta short weekend gateaway celebrate year wed anniversary choose hyatt get marry grand hyatt singapore stay turn perfect staff decorate club king room happy anniversary flag window bouquet roses thoughtful staff truly wonderful warm offer much useful information yogyakarta,0.0,0.532,0.468,0.9801
wed spend time hotel massage spa drink pool delicious local food hotel restaurant great time round good families,0.0,0.584,0.416,0.8934
come hotel feel like nd home awesome ambiance view balcony room especially view mount merapi garden golf field breakfast always best attendants kemangi chef sugeng know favourite start lemon honey bacon lava egg gudeg assort traditional food fresh juice fresh fruit double espresso front desk staff kind fitri need refurbish room still ok view best service,0.0,0.656,0.344,0.9756
thoroughly enjoy week stay connect club room family incl son amp daughter maid clean comfortable rustic view pool amp lush vegetation book connect club room convenient enable us enjoy inclusive breakfast cocktails excellent dish kid first time chicken caesar salad make order superb night local delicacies freshly prepare beautifully present delightful ground kid club welcome bbq events throughout week make relax stay course pool extensive slide big hit son learn finish thank henry kid club lastly complementary minibus malioboro shop span span hellip,0.0,0.662,0.338,0.9888
first time hyatt definitely want come back absolutely beautiful big hotel love restaurant swim pool even slide definetely recommend family trip athere free jacuzzi pool well,0.0,0.484,0.516,0.9601
stay mom right ied mubarak year city become way crow tourist decide spend time hotel hotel perfect occasion mom lovely walk around follow path along golf next hotel help not fall love pool breakfast huge great love every food also cappuchino oh wait back enjoy beutifull resort,0.103,0.595,0.302,0.9196
first time hyatt definitely want come back absolutely beautiful big hotel locate bite far away busy yogyakarta downtown offer free shuttle malioboro depart every hour feel need go outside hotel use days relax basically need inside resort variety good food modest price pool stun much fun waterslide staff friendly helpful room average size look like refresh quite however always clean put together recommend,0.0,0.596,0.404,0.9856
staff nice room spacious provide variety indonesian chinese western breakfast amp pool amazingly big everything go ok except disturb early morning loud speaker event hold outside kinda hop peaceful morning,0.074,0.71,0.216,0.6395
hotel nicely situate calm green area great view arrive company rent premise celebration mean lot loud music till late night crowd restaurants room quite small compare others stay price look like renovate quite time still clean keep good order breakfast good kid really like huge pool waterslide good destination want visit borobudur prambanan,0.0,0.585,0.415,0.9795
good clean part room hotel good interactive guess enough far away crowd traffic yogyakarta downtown good food beverage many selection good price hotel location,0.0,0.571,0.429,0.9231
everything good suggestion hotel check condition chair sofa room every day week reference cushion abnormal condition also please check ventilation system smoke floor,0.0,0.802,0.198,0.6369
hotel especially ground beautiful pool lot small seat areas feel private breakfast every morning great much choice asian european food fresh fruit egg waffle station even possibility smoothie make room nice perfect size bed good bathroom could update use free shuttle city center every day rins every hour reserve advance seat never issue,0.0,0.664,0.336,0.9728
friend amaze stay staff welcome kind despite often odd request cater delicious cook class great enjoy cycle tour would recommend wear helmets road pretty bumpy thank much great stay,0.0,0.307,0.693,0.9894
actually stay hyatt room book however touch tour desk angsa tour even though stay elsewhere organise borobudur tour day excellent tour guide yun excellent informative disappointment seem take long way back villages mean go time charge extra hour disappoint not choice go way base great information yun give us decide prambanan temple follow day able accommodate us follow day pay advance cannot believe charge us price borobudur prambanan much closer guide not know span span hellip,0.083,0.787,0.129,0.7269
stay hyatt regency yogyakarta nights mix review though overall complaints probably nitpick start property spectacular stun every detail amaze golf course beautiful pool beautiful facilities beautiful complaints outside let go room mine adequate size much view also standard room shower bite small lbs felt really cramp shower would complaint staff excellent attentive friendly zero complaints fitness center well really thing gym actually size room couple span span hellip,0.131,0.571,0.298,0.9502
book room king bed actually queen size bed call front desk say king bed doors suite actual king bed housekeep admit definitely difference size two really trouble figure considreded ok feel like lie also book massage spa sure book day book mine pm mins start loud electronic music litteraky blast cafe next door hotel make impossible fully relax,0.044,0.743,0.214,0.8658
experience stay outdoor part restaurant breakfast dinner great unforgettable tree cover restaurant make outdoor part restaurant look feel natural cool newly add glass roof ensure guests not get wet rain thus not need leave premise,0.0,0.703,0.297,0.8921
attractive hotel environment lovely garden spacious well equip comfortable room consistent better hyatt regency hotels elsewhere great buffet breakfast excellent local international cuisine great service pleasant clubroom limit din great multiple cascade swim pool,0.0,0.412,0.588,0.9875
originally yogya always stay hyatt regency yogyakarta every time come partner visit family yogyakarta time come laws well hyatt go extra miles make sure stay amaze laws happy service always felt home place swim pool garden exquisite well groom breakfast buffet best ever,0.0,0.674,0.326,0.9509
perfect hotel staycation beautiful view make us comfortable relax love ambiance pool think room time renovate awesome good luck hyatt,0.0,0.3,0.7,0.9818
world hyatt hyatt regency yogyakarta unique pyramid architecture hotel build second one location suburb city taxi easily hire anytime park lot customers want visit malioboro boulevard green plantation well cultivate along multi level pool golf court main build walk distance convenient store find along streets not isolate old hotels good maintenance years facilities wear acceptable style elevators seem antique still work room rat correctly aim luxury market competitive town therefore popular meet events couple family golf span span hellip,0.0,0.806,0.194,0.92
food service accommodation excellent friendly staff prompt service great facilities indoors kid really enjoy pool treehouse track run walk restaurant club reasonable price spacious terrace outside hotel lobby large beautiful neat tidy landscape garden cultural artefacts convenience store hotel proximate easy access malls cab hail hotel extra cost,0.0,0.594,0.406,0.9769
recommend hotel business family vacation location not far downtown clean quiet place perfect refresh taste food good staff nice friendly thumb,0.07,0.464,0.467,0.916
great star hotel garden view scenic golf course room standard love balcony garden golf course view parent stay president suite room spacious service excellent staff helpful friendly swim pool great gym whirlpool not great water temperature swim pool breakfast buffet great great variety thing wait time omelette one chef make omelette overall really enjoy stay hotel,0.0,0.548,0.452,0.9905
simply perfect hotel top notch every element reasonable price outside busy areas yogya situate beautiful ground everything need big pool good spa sport facilities tour agency lobby breakfast good lunch options special bar late afternoon drink buffet different theme every even unlike average hotel buffet pretty good one even even full fledge ramayana ballet performance include live musicians dozen actors importantly staff friendly experience really make feel home,0.0,0.651,0.349,0.981
golf tour java stay hyatt enjoy round hole scenic golf course stay hyatt club room service standard excellent great bed comfortable club lounge breakfast increase waistline pool garden sublime,0.0,0.591,0.409,0.9485
everything perfect big hyatt regency yogyakarta staff member include manager executives treat guest like family great view guest room windows graden swim pool golf course kemangi bistro restaurant locate outdoor faving swim pool excellent many great food selection make stay breakfast till lunch dinner romantic within kemangi,0.0,0.63,0.37,0.9735
stay july august remain one best hotels customer service hotel ground really spectacular explore stay lot stay spend lot time around pool thing look quite small amount people buffet breakfast excellent broad range asian european dinner also spend hotel quite far restaurants food fresh quality good eat whole stay spa hair treatments also reasonably price want take advantage room spacious clean although somewhat outdated bathrooms particularly tatty real shame give rest hotel span span hellip,0.038,0.749,0.213,0.9292
nice experience stay hyatt regency jogjakarta nice staff managerial hotel variety breakfast kemanggi bistro spacious garden golf view ambience central java need rennovation especially room bathroom,0.0,0.811,0.189,0.6808
hotel oasis jogyagarta garden beautiful reflect culture temples near city food spa service cheap problema alcoholic drink expensive compare everything,0.0,0.83,0.17,0.5994
stun hotel beautifully decorate inside great character reflect city yogyakarta hotel staff friendly helpful food good hotel also put great entertainment weekend watch traditional indonesian ramayana dance would definitely recommend anyone visit yogyakarta,0.0,0.455,0.545,0.9814
return blissful holiday hyatt regency yogyakarta rave excellent service hospitality moment arrive staff go beyond ensure stay comfortable checkin breeze complimentary shoulder massage welcome treat travel family throughout stay year old son pamper staff always greet name resort expansive many activities keep toddler busy enjoy feed koi fish cycle around golf course hotel complimentary bike swim one many pool even fish pond release back water overall wonderful span span hellip,0.0,0.611,0.389,0.9881
stay two nights stay non smoke room breakfast include highlight us waterslide swim pool friendly staff hotel fantastic driver go beyond top great food eat,0.0,0.57,0.43,0.9337
hotel great room noisy need update tap leak milk coffee linen stain disappoint honeymoon staff friendly attentive sometimes attentive revisit yogja stay somewhere else,0.205,0.574,0.221,0.3612
hyatt regency yogyakarta luxury hotel close heart city quite old place disappoint place stay without charm may get hyatt regency not difficult airport transfer take minutes well locate centre town not far away check fairly simple even travel agent book check quick efficient service friendly even return airport transfer clarify couple time confident english speak room ok give luxury hotel design local yogya aesthetic mind nothing special room not especially large functional anything design span span hellip,0.082,0.747,0.171,0.7981
leave yogyakarta airport see busy stress city european expect find place hyatt quiet peaceful modern pleasant staff friendly imagine hotel offer facilities one require relax spend good time favt hotel nearby city although notice great get easily main city attractions main purpose tourists go,0.064,0.541,0.395,0.9674
family friends stay one night august expect star luxury comfortable room hotel build old especially bedroom not worth money spend,0.076,0.671,0.253,0.6673
want something elegant patient safety good choice many pool gym nice garden tasty variable food restaurant helpful staff enjoy nights good choice good price,0.0,0.378,0.622,0.9709
first time see hotel doughter love pool great pool stay saturday ramayana ballet courtyard love hotel recomended,0.0,0.528,0.472,0.926
water knob bath tube old make hand injure try turn fill tube water also notice taste food not ok range choice not much,0.072,0.805,0.123,0.3208
come honeymoon location sensational welcome great give us flower necklace take picture us room rise petals bed bath great day picture print desk nice word crew however price incredibly insane come kg laundry really not good bad point stay,0.104,0.584,0.312,0.9088
glad choose hyatt regency yogjakarta st trip city wonderful stay us family appreciate staff efforts make days stay memorable terima kasih,0.0,0.657,0.343,0.8555
hyatt regency great hotel cozy place food excellent staff friendly room clean great pool many pool big great garden nice place kid play around beautiful view photo spot,0.0,0.38,0.62,0.9849
good hotel nice staff garden maintain well activities offer interest bite far town shutlle bus service guests food serve really good vary nice restaurants available near hotel,0.0,0.56,0.44,0.9382
really enjoy time property nice almost regret leave visit town temples breakfast spread expansive tasty large pool always pleasant reprieve midday heat price quite reasonable think favorite hyatt property park hyatts zanzibar vienna high praise,0.052,0.583,0.365,0.9328
check late pm check pm staff helpful plus get discount breakfast upgrade room attach balcony hotel facilities awesome high security love stay,0.0,0.571,0.429,0.926
would love come love hotel view friendly staff food ok love attractions bike pool table golf horse ride room nice little bite old need renovation little bite oveall happy customer,0.0,0.449,0.551,0.9799
love grand entrance water fountains feel different world together hotel staff nice friendly super fast service cannot imagine another place service,0.0,0.483,0.517,0.9524
second stay hotel garden pool food room club service price everything amaze complaints cancel book sooner move different hotel huge construction site beside pool remember relax around pool past bird songs wind tree like sit middle construction site sorry not relax stay not blame hotel renovate upgrade hotel single word hotel site email communicate lot hotel stay thru email single info,0.081,0.701,0.218,0.8789
recommend hyatt yogyakarta family trip nice pool ramayana performance every sit memorable experience spa massage also nice hotels best choice family,0.0,0.58,0.42,0.9062
visit hotel meet business trip yogjakarta fell love ask see room decide come back husband relax long weekend mandatory visit prambanan temple stun borobudur temple equally stun stay hotel time meals ample facilities great space walk around hole golf course part hotel favorite amaze pool etc regency lounge excellent staff friendly helpful note hotel already quite old retain charm overall great value money,0.0,0.572,0.428,0.9892
yes hotel worth lot star obviously expensive java norms not western norms ground stun integrate golf terrain food marvelous even serve buffet breakfast dinners personnel literally walksthe extra mile e g walk another bar premise get coke zero us would like thank chef riva food prepare oversight proudly share us kitchen manage also fytra reception desk help us organize trip borobudur prambanan transport piece daily dinner buffet patio next pool recommend affordable price saturday lucky watch ramayana tradional dance span span hellip,0.0,0.719,0.281,0.9758
like stay hyatt hotel yogyakarta place quiet air fresh staff helpful friendly interest like jog run play golf every morning see mount merapi form window also sunrise,0.0,0.517,0.483,0.9493
get good deal four nights hyatt regency relax stay enjoy beautiful garden pool area price dinner buffet reasonable breakfast really good drink could less expensive,0.0,0.559,0.441,0.9413
hyatt regency yogyakarta one best hotel yogyakarta great dan beautiful view garden golf course wonderful swim pool great family gather vacation business meet friendly staff helpful,0.0,0.422,0.578,0.9799
nice hotel comfortable room good breakfast lot choice pool great nice slide well lot shade spa high quality reasonable price person hr various show dinners good food buffet,0.0,0.501,0.499,0.9633
stay year old daughter hotel nights visit yogyakarta surround highlight family stay near felt welcome start till end staff friendly helpful food good room clean would sure stay,0.0,0.521,0.479,0.9538
good hotel highly recommend family vacation well memorable breakfast activity experience not forget try spa real thrill golf indeed good hotel,0.0,0.502,0.498,0.9163
great place stay good landscape make stay much relax room big good garden view must ask check wifi pretty fast breakfast not much non indonesian guests consider five star property room service good good food options tour desk use hotel must keep tab porter least interest take care guests luggage brown skin guests,0.035,0.616,0.35,0.9702
difficult think negative hotel close city rural feel absolutely beautiful garden pool area another big plus world class sightsee within short drive bedrooms comfortable plenty storage space good size user friendly bathroom food regency club main restaurant excellent meals one highlight day however best utterly lovely staff make sure enjoy every moment three week visit help create memories last lifetime,0.069,0.508,0.423,0.985
hyatt regency set lush garden unique architecture inspire nearby borobudur particular swim pool replica ancient temple together slide connect multi level pool enjoyable day pool food good room first rate,0.0,0.74,0.26,0.8591
family two girls age stay two months happier service receive everyone hotel general manager make feel home offer food menu enjoy stay immensely would highly recommend hotel families large lush green surround sure best pool yogyakarta perhaps even java,0.0,0.681,0.319,0.9422
family celebrate birthday jogja make right choice stay hyatt regency awesome place family nice big pool scenery great time staff welcome,0.0,0.475,0.525,0.9565
feel welcome staff check everything okay hotel mosquitos disturb us room whole stay haha family happy,0.107,0.435,0.458,0.836
stay twice either side volcano trek hotel k outside centre maoliboro road provide useful shuttle book club room spacious well equip pool innovative split part water slide etc make ideal kid load not good laze around eat main restaurant quite bland breakfast would recommend breakfast club service quicker small chance food hot find staff friendly helpful welcome us back second visit like lose family lovely would recommend club room drink food even span span hellip,0.052,0.608,0.34,0.9788
concierge food everything include comfortable amenities amp room fabulous great infuse water lounge yummy popcorn pool use kid care service son enjoy time go town shop nearby ruin provide everything,0.08,0.485,0.435,0.9501
enjoy stay nights staff friendly food good free shuttle service maoliboro andong ride around compound staff restaurants attentive amp food price also reasonable wonderful view room see mt merapi surely back visit jogja thank lot,0.0,0.563,0.437,0.967
nice experience business trip hotel last year bring whole family hyatt way hotel originally reserve days peak idul fitri season extend stay day happy hyatt way room spacious comfortable bed nice view room fast wifi clean quiet bathroom nice breakfast excellent lot variety even bite late breakfast still serve lot meals indoor outdoor morning walk jog along golf course find secret garden many old sculpture hindu deities buddha many fantastic garden soooo instagrammable staff friendly kind one span span hellip,0.0,0.672,0.328,0.9858
stay hotel weeks first time recall go hawaii last year second time experience devastate outragiously expensive charge cold indifferent attitude staff hotel stay think hotels people come way due much demand compare little supply come hotel time notice first staff invariably attentive polite smile ready help positively act anticipate beforehand would want need hotel sort ideal locate outskirts seclude hustle bustle city quite vast spacious space golf course swim span span hellip,0.086,0.731,0.183,0.8126
family enjoy wonderful stay ground lovely meander swim pool table tennis gym aviary walk trail golf club mount merapi visible distance staff attentive friendly breakfast buffet delicious serve variety indonesian continental breakfast items especially helpful onsite travel agency book drivers day excursions short notice affordable rat resort conveniently locate travel borobudur mount merapi prambanan airport eat one excellent dinner hotel restaurant another restaurant sasanti short walk directly adjacent hotel highly recommend stay would return,0.0,0.708,0.292,0.9802
first time stay time choose holiday trip jogja welcome front back concierge considerably quick take minutes check paper enter room enjoy hospitality stay though property look bite tire might say bring local generosity property well little note enrich variety breakfast menu consider renovation e make room bigger update interior expand room inventory e convert golf land bank room make drive range cheer,0.0,0.727,0.273,0.9578
lush comfy hotel much greenery great family vacation great pool kid adult excellent breakfast spread variety many restaurants nearby provide shuttle malioboro go beringharjo market keraton vredeburg taman sari good start point explore ullen sentalu museum prambanan borobudur ratu boko temple pass city central,0.0,0.73,0.27,0.9413
stay nights room balcony unique architecture beautiful room spacious really like quietness breakfast delicious staff also friendly helpful,0.0,0.442,0.558,0.9468
lovely hotel stay five nights pay little extra club regency room benefit really worth would like stay longer enjoy everything stay start arrival process entrance lobby areas stun staff extremely friendly helpful room spacious large ceiling floor windows bed extremely comfortable good wifi accessible though resort plenty choices breakfast change morning great range beverages food club lounge complementary cocktail even pool stun tasteful waterslide garden walk bird aviary cute white span span hellip,0.014,0.613,0.373,0.9873
come hyatt definitely best moment stay complete vacation great memories hotel area prime nature sight see alot sport could kid love,0.0,0.528,0.472,0.9451
exquisite hotel beautiful greenery love swim pool much kid oldest son would rather stay hotel day long go outside deluxe room big enough accommodate adults children age hair cut good spa amaze breakfast buffet every morning feast,0.043,0.658,0.298,0.9246
excellent experience begin end staff helpful friendly staff provide immediate assistance either information food delicious wide variety choice,0.0,0.511,0.489,0.9246
hyatt regency yogyakarta locate sprawl property offer beautiful garden javanese representations little far downtown yogyakarta probably one earlier chain hotels establish city public areas guest room obviously need spruce though cleanliness not issue visit hotel staff warm welcome easily put guests relax pleasant disposition restaurant serve indonesian balinese western cuisine could satisfy one crave authentic food,0.0,0.706,0.294,0.9607
stay hyatt regency company event wad nd time stay st time honeymoon staff friendly food tasty delicious room clean although old hotel really enjoy event serve best mie godog town corporate event friend continue adventure hike mount merbabu hotel alloed us leave luggage next trip jogja definitely insyaa allah stay,0.018,0.606,0.377,0.9758
simply excellent hotel staff professional also friendly ground esp pool perfect families relax build not swanky newer hotels grand old charm highly recommend definitely visit,0.0,0.405,0.595,0.9749
dont need go anywhere great pool kid adult great food golf course tennis court fitness km jog track kid fish pool small soccer field etc etc relax make dont go anywhere stay enjoy hotel facilities however get sleep qualty problem noisy music sound golf club bar wall build,0.071,0.663,0.265,0.9186
la carte bad fatty rendang tom yung soup poor taste chicken tiny chocolate lava not hot not really lava frigging pisang goreng ok u run bananas get blame faulty key go twice,0.284,0.654,0.062,-0.8332
good stay family vacation buisnees location near city good sport come back soon vacation good meal good show event best pool golf court good,0.0,0.49,0.51,0.9565
great hotel heart jogja strike distance main sit everything work staff facilities etc excellent reasonable star price especially nice sample local guest house recommend,0.044,0.561,0.395,0.9168
hotel spacious big ballroom meet room space make suitable big event conference others room standard bite old nothing special comfy breakfast selections good staff friendly helpful,0.068,0.663,0.268,0.7678
huge area connect golf course bring kid gonna love surround many activities things try glamping cycle fish swim love slide literally stay without go elsewhere room old hope renovations nonetheless us enjoy stay definitely come back,0.0,0.606,0.394,0.9612
not one exaggerate never stay hotel friendlier people indonesians incredibly friendly overall hotel staff go way make feel welcome check staff walk couch could sit drink juice fill registration walk elevator greet three hotel staff members act like long lose friend really amaze room great cost reasonable restaurant awesome please entire trip,0.068,0.529,0.403,0.9759
restaurant currently maintenance feb hate lock system room second time stay hyatt yogyakarta get trouble key scanner scanner old make trouble need keep try many time door unlock also inform housekeep engineer open door fact need change new one hotel good service good,0.172,0.718,0.11,-0.5106
arrival swift efficient check let us check early room room club room typical high quality business room good size comfy bed nice linen sleep well tv lot channel include cnn amp bbc world minibar fridge digital safe plenty storage iron amp board stylish indonesian rob amp slippers desk chair separate lounge chair balcony pleasant view lovely garden bathroom good size nice large walk shower full size separate bath quality toiletries soft towel lovely floor tile hairdryer shave mirror pool interest area lot small pool sunbathe areas lovely prambanan style structure ground club lounge superb span span hellip,0.028,0.639,0.333,0.9892
save grace hotel architecture landscape amp staff room badly need upliftment basic lack modernness not even old property room amp toilets look wear decent breakfast lovely poolside area outdoor sit centrally place make great place tranquil stay otherwise crazy city jogja,0.14,0.59,0.27,0.8074
